Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
1.10000,-0.00032,0.40753,90.09480,-0.09918,0.10447,-0.01477,0.12877,-0.26176,0.02004,0.24348
1.11000,0.00352,0.35758,90.09361,-0.14114,0.10536,0.19019,0.12613,-0.25657,0.02243,0.22478
1.12000,0.00683,0.30673,90.09197,-0.18692,0.10827,0.38285,0.12364,-0.23168,0.02454,0.18704
1.13000,0.00965,0.26046,90.08987,-0.23308,0.11302,0.55148,0.12150,-0.18670,0.02617,0.13257
1.14000,0.01204,0.22229,90.08731,-0.27580,0.11930,0.68682,0.11990,-0.12606,0.02719,0.06474
1.15000,0.01410,0.19338,90.08435,-0.31242,0.12675,0.78307,0.11898,-0.05857,0.02747,-0.01222
1.16000,0.01591,0.17286,90.08106,-0.34065,0.13496,0.83832,0.11873,0.00427,0.02694,-0.09326
1.17000,0.01755,0.15845,90.07754,-0.36011,0.14352,0.85442,0.11906,0.05066,0.02560,-0.17265
1.18000,0.01908,0.14744,90.07386,-0.37003,0.15205,0.83613,0.11975,0.07108,0.02349,-0.24434
1.19000,0.02050,0.13764,90.07014,-0.37270,0.16024,0.79004,0.12048,0.06030,0.02072,-0.30257
1.20000,0.02183,0.12804,90.06641,-0.37079,0.16785,0.72334,0.12095,0.01842,0.01744,-0.34286
1.21000,0.02306,0.11909,90.06272,-0.36469,0.17471,0.64298,0.12085,-0.04930,0.01386,-0.36298
1.22000,0.02421,0.11248,90.05911,-0.35667,0.18071,0.55524,0.11997,-0.13357,0.01018,-0.36363
1.23000,0.02531,0.11060,90.05559,-0.34714,0.18581,0.46577,0.11818,-0.22292,0.00659,-0.34844
1.24000,0.02642,0.11580,90.05217,-0.33569,0.19003,0.37959,0.11551,-0.30587,0.00321,-0.32309
1.25000,0.02763,0.12965,90.04887,-0.32234,0.19340,0.30104,0.11206,-0.37299,0.00013,-0.29393
1.26000,0.02902,0.15219,90.04572,-0.30556,0.19605,0.23349,0.10805,-0.41825,-0.00267,-0.26655
1.27000,0.03067,0.18131,90.04276,-0.28343,0.19807,0.17885,0.10370,-0.43952,-0.00521,-0.24474
1.28000,0.03264,0.21246,90.04005,-0.25558,0.19962,0.13727,0.09926,-0.43828,-0.00756,-0.23037
1.29000,0.03492,0.23882,90.03765,-0.22202,0.20082,0.10697,0.09493,-0.41880,-0.00981,-0.22392
1.30000,0.03742,0.25227,90.03561,-0.18234,0.20176,0.08451,0.09088,-0.38716,-0.01204,-0.22539
1.31000,0.03997,0.24483,90.03400,-0.13847,0.20251,0.06530,0.08719,-0.35036,-0.01432,-0.23504
1.32000,0.04232,0.21027,90.03284,-0.09308,0.20307,0.04439,0.08387,-0.31569,-0.01674,-0.25359
1.33000,0.04417,0.14544,90.03214,-0.04997,0.20340,0.01725,0.08088,-0.29023,-0.01939,-0.28196
1.34000,0.04522,0.05098,90.03185,-0.01411,0.20341,-0.01941,0.07807,-0.28050,-0.02238,-0.32059
1.35000,0.04519,-0.06885,90.03186,0.00801,0.20301,-0.06723,0.07527,-0.29185,-0.02580,-0.36872
1.36000,0.04385,-0.20688,90.03201,0.01030,0.20207,-0.12596,0.07223,-0.32748,-0.02975,-0.42399
1.37000,0.04105,-0.35418,90.03207,-0.01106,0.20049,-0.19356,0.06872,-0.38710,-0.03428,-0.48229
1.38000,0.03676,-0.50139,90.03178,-0.05989,0.19820,-0.26656,0.06449,-0.46596,-0.03940,-0.53811
1.39000,0.03103,-0.63969,90.03087,-0.13504,0.19516,-0.34054,0.05940,-0.55465,-0.04505,-0.58499
1.40000,0.02397,-0.76156,90.02908,-0.23003,0.19139,-0.41075,0.05340,-0.64036,-0.05110,-0.61604
1.41000,0.01579,-0.86112,90.02627,-0.33531,0.18694,-0.47283,0.04659,-0.70929,-0.05737,-0.62446
1.42000,0.00675,-0.93421,90.02238,-0.43716,0.18193,-0.52336,0.03921,-0.74949,-0.06359,-0.60412
1.43000,-0.00289,-0.97842,90.01752,-0.52147,0.17648,-0.56020,0.03160,-0.75335,-0.06945,-0.55033
1.44000,-0.01282,-0.99314,90.01195,-0.57449,0.17073,-0.58260,0.02415,-0.71889,-0.07460,-0.46079
1.45000,-0.02275,-0.97973,90.00603,-0.58594,0.16483,-0.59113,0.01722,-0.64962,-0.07867,-0.33665
1.46000,-0.03241,-0.94156,90.00023,-0.55046,0.15890,-0.58752,0.01115,-0.55345,-0.08133,-0.18332
1.47000,-0.04158,-0.88379,89.99503,-0.46806,0.15307,-0.57434,0.00615,-0.44101,-0.08233,-0.01061
1.48000,-0.05009,-0.81299,89.99087,-0.34409,0.14742,-0.55458,0.00233,-0.32392,-0.08154,0.16785
1.49000,-0.05784,-0.73630,89.98814,-0.18806,0.14198,-0.53102,-0.00032,-0.21334,-0.07897,0.33613
1.50000,-0.06482,-0.66049,89.98711,-0.01259,0.13680,-0.50562,-0.00193,-0.11881,-0.07482,0.47819
1.51000,-0.07105,-0.59108,89.98789,0.16937,0.13187,-0.47893,-0.00270,-0.04743,-0.06941,0.58033
1.52000,-0.07664,-0.53176,89.99049,0.34447,0.12722,-0.44998,-0.00288,-0.00336,-0.06321,0.63329
1.53000,-0.08169,-0.48422,89.99478,0.50011,0.12287,-0.41659,-0.00277,0.01257,-0.05675,0.63373
1.54000,-0.08632,-0.44853,90.00050,0.62752,0.11889,-0.37634,-0.00263,0.00302,-0.05054,0.58452
1.55000,-0.09066,-0.42371,90.00733,0.72021,0.11534,-0.32788,-0.00271,-0.02606,-0.04505,0.49404
1.56000,-0.09480,-0.40842,90.01490,0.77515,0.11233,-0.27219,-0.00315,-0.06616,-0.04066,0.37444
1.57000,-0.09883,-0.40119,90.02283,0.79308,0.10990,-0.21318,-0.00403,-0.10774,-0.03757,0.23951
1.58000,-0.10282,-0.40025,90.03076,0.77591,0.10807,-0.15722,-0.00531,-0.14208,-0.03587,0.10258
1.59000,-0.10683,-0.40296,90.03835,0.72937,0.10676,-0.11171,-0.00687,-0.16324,-0.03551,-0.02507
1.60000,-0.11088,-0.40530,90.04535,0.65994,0.10583,-0.08327,-0.00857,-0.16924,-0.03637,-0.13500
1.61000,-0.11494,-0.40180,90.05155,0.57259,0.10509,-0.07611,-0.01026,-0.16224,-0.03821,-0.22158
1.62000,-0.11892,-0.38607,90.05680,0.47302,0.10431,-0.09132,-0.01182,-0.14728,-0.04080,-0.28162
1.63000,-0.12266,-0.35206,90.06101,0.36736,0.10326,-0.12704,-0.01320,-0.13035,-0.04385,-0.31372
1.64000,-0.12596,-0.29537,90.06415,0.26131,0.10177,-0.17939,-0.01442,-0.11621,-0.04707,-0.31789
1.65000,-0.12857,-0.21455,90.06624,0.16022,0.09968,-0.24362,-0.01553,-0.10690,-0.05020,-0.29543
1.66000,-0.13025,-0.11178,90.06735,0.06828,0.09690,-0.31505,-0.01656,-0.10126,-0.05298,-0.24904
1.67000,-0.13080,0.00732,90.06760,-0.01030,0.09338,-0.38961,-0.01755,-0.09560,-0.05519,-0.18292
1.68000,-0.13010,0.13456,90.06715,-0.07286,0.08910,-0.46379,-0.01847,-0.08517,-0.05664,-0.10256
1.69000,-0.12811,0.26091,90.06615,-0.12016,0.08410,-0.53429,-0.01926,-0.06604,-0.05724,-0.01415
1.70000,-0.12488,0.37830,90.06474,-0.15411,0.07842,-0.59745,-0.01979,-0.03686,-0.05692,0.07626
1.71000,-0.12055,0.48122,90.06306,-0.17967,0.07215,-0.64885,-0.01999,0.00019,-0.05571,0.16353
1.72000,-0.11526,0.56751,90.06115,-0.20180,0.06544,-0.68355,-0.01979,0.03966,-0.05365,0.24384
1.73000,-0.10919,0.63809,90.05903,-0.22469,0.05848,-0.69698,-0.01920,0.07427,-0.05083,0.31469
1.74000,-0.10250,0.69590,90.05666,-0.25291,0.05150,-0.68624,-0.01831,0.09725,-0.04736,0.37459
1.75000,-0.09528,0.74425,90.05397,-0.28763,0.04476,-0.65127,-0.01725,0.10446,-0.04334,0.42256
1.76000,-0.08761,0.78543,90.05090,-0.32921,0.03848,-0.59525,-0.01622,0.09585,-0.03891,0.45788
1.77000,-0.07957,0.81993,90.04739,-0.37460,0.03285,-0.52407,-0.01534,0.07533,-0.03419,0.47993
1.78000,-0.07121,0.84659,90.04341,-0.41962,0.02799,-0.44498,-0.01471,0.04935,-0.02931,0.48825
1.79000,-0.06264,0.86322,90.03899,-0.46158,0.02395,-0.36500,-0.01435,0.02460,-0.02442,0.48265
1.80000,-0.05395,0.86733,90.03418,-0.49744,0.02069,-0.28946,-0.01422,0.00576,-0.01966,0.46323
1.81000,-0.04529,0.85661,90.02905,-0.52528,0.01816,-0.22122,-0.01424,-0.00585,-0.01516,0.43034
1.82000,-0.03682,0.82904,90.02367,-0.54436,0.01627,-0.16073,-0.01433,-0.01220,-0.01105,0.38461
1.83000,-0.02871,0.78298,90.01816,-0.55504,0.01495,-0.10672,-0.01448,-0.01746,-0.00746,0.32703
1.84000,-0.02116,0.71742,90.01257,-0.55695,0.01414,-0.05736,-0.01468,-0.02620,-0.00451,0.25920
1.85000,-0.01436,0.63237,90.00702,-0.55008,0.01380,-0.01139,-0.01500,-0.04182,-0.00228,0.18333
1.86000,-0.00851,0.52938,90.00157,-0.53406,0.01391,0.03107,-0.01552,-0.06557,-0.00084,0.10208
1.87000,-0.00377,0.41178,89.99634,-0.50735,0.01442,0.06843,-0.01631,-0.09651,-0.00024,0.01797
1.88000,-0.00027,0.28482,89.99142,-0.46997,0.01528,0.09812,-0.01745,-0.13220,-0.00048,-0.06708
1.89000,0.00192,0.15549,89.98694,-0.42114,0.01638,0.11760,-0.01896,-0.16985,-0.00158,-0.15186
1.90000,0.00284,0.03207,89.98300,-0.36087,0.01763,0.12540,-0.02085,-0.20728,-0.00352,-0.23553
1.91000,0.00256,-0.07659,89.97972,-0.29030,0.01889,0.12171,-0.02310,-0.24341,-0.00629,-0.31657
1.92000,0.00130,-0.16218,89.97720,-0.21248,0.02006,0.10833,-0.02572,-0.27821,-0.00985,-0.39194
1.93000,-0.00068,-0.21821,89.97547,-0.13008,0.02106,0.08796,-0.02867,-0.31201,-0.01413,-0.45668
1.94000,-0.00306,-0.24143,89.97459,-0.04616,0.02182,0.06303,-0.03196,-0.34464,-0.01899,-0.50454
1.95000,-0.00551,-0.23300,89.97455,0.03510,0.02232,0.03462,-0.03556,-0.37468,-0.02422,-0.52958
1.96000,-0.00772,-0.19883,89.97530,0.10986,0.02251,0.00204,-0.03945,-0.39906,-0.02958,-0.52797
1.97000,-0.00948,-0.14872,89.97675,0.17586,0.02236,-0.03690,-0.04354,-0.41356,-0.03478,-0.49944
1.98000,-0.01070,-0.09430,89.97881,0.23117,0.02178,-0.08511,-0.04772,-0.41407,-0.03957,-0.44775
1.99000,-0.01137,-0.04633,89.98137,0.27275,0.02066,-0.14525,-0.05182,-0.39804,-0.04373,-0.38001
2.00000,-0.01162,-0.01211,89.98427,0.29945,0.01887,-0.21875,-0.05568,-0.36562,-0.04717,-0.30523
2.01000,-0.01161,0.00597,89.98736,0.30899,0.01628,-0.30511,-0.05914,-0.31992,-0.04984,-0.23246
2.02000,-0.01150,0.01061,89.99045,0.30022,0.01277,-0.40160,-0.06208,-0.26621,-0.05181,-0.16891
2.03000,-0.01140,0.00832,89.99336,0.27390,0.00825,-0.50343,-0.06446,-0.21040,-0.05322,-0.11879
2.04000,-0.01134,0.00725,89.99593,0.23079,0.00270,-0.60445,-0.06629,-0.15734,-0.05419,-0.08286
2.05000,-0.01126,0.01473,89.99798,0.17509,-0.00384,-0.69806,-0.06761,-0.10958,-0.05487,-0.05912
2.06000,-0.01104,0.03508,89.99943,0.11292,-0.01126,-0.77796,-0.06848,-0.06722,-0.05537,-0.04416
2.07000,-0.01055,0.06840,90.00024,0.04845,-0.01940,-0.83876,-0.06895,-0.02892,-0.05576,-0.03489
2.08000,-0.00967,0.11066,90.00040,-0.01297,-0.02804,-0.87631,-0.06906,0.00642,-0.05607,-0.02990
2.09000,-0.00834,0.15522,89.99998,-0.06752,-0.03692,-0.88796,-0.06882,0.03814,-0.05636,-0.03017
2.10000,-0.00657,0.19497,89.99905,-0.11482,-0.04580,-0.87284,-0.06829,0.06337,-0.05667,-0.03897
2.11000,-0.00444,0.22455,89.99768,-0.15526,-0.05438,-0.83218,-0.06756,0.07777,-0.05713,-0.06099
2.12000,-0.00208,0.24166,89.99594,-0.19035,-0.06244,-0.76933,-0.06674,0.07720,-0.05789,-0.10130
2.13000,0.00039,0.24735,89.99387,-0.22125,-0.06977,-0.68957,-0.06601,0.05963,-0.05916,-0.16426
2.14000,0.00287,0.24530,89.99152,-0.24796,-0.07623,-0.59948,-0.06555,0.02654,-0.06118,-0.25289
2.15000,0.00530,0.24053,89.98891,-0.26970,-0.08176,-0.50607,-0.06548,-0.01675,-0.06422,-0.36848
2.16000,0.00768,0.23794,89.98612,-0.28534,-0.08635,-0.41567,-0.06588,-0.06196,-0.06855,-0.51031
2.17000,0.01006,0.24112,89.98321,-0.29335,-0.09007,-0.33303,-0.06672,-0.09955,-0.07442,-0.67531
2.18000,0.01250,0.25172,89.98026,-0.29411,-0.09301,-0.26061,-0.06787,-0.12084,-0.08205,-0.85779
2.19000,0.01509,0.26938,89.97733,-0.28915,-0.09528,-0.19845,-0.06914,-0.11971,-0.09158,-1.04946
2.20000,0.01789,0.29219,89.97447,-0.28152,-0.09698,-0.14462,-0.07027,-0.09362,-0.10304,-1.23997
